,producer_name,product_name,description,vintage_full_name,critic_score
2944,Domaine Leflaive,Meursault 1er Cru Sous le Dos d'Ane,"The 2012 Meursault 1er Cru Sous Le Dos d’Ane has a refined bouquet with subtle scents of almond and white chocolate tincturing the tightly wound bouquet. The palate is refined, almost introspective on the entry. It is well-balanced with fine acidity, though it remains very focused and linear. There finish is bright and vivacious with citrus lemon and sour lemon lining the long finish. Very fine. 

Anne-Claude Leflaive made a brief appearance during my tasting at the domaine since she was hastening off to Italy. I have been visiting here for as long as I can remember, first meeting former winemaker Pierre Morey in the 1990s. Back in those days, the tenets of biodynamism were evident, although back then I did not really understand them. Today, there is almost evangelism towards Steiner’s philosophy, not in a monomaniacal sense, rather a strong belief that Anne-Claude’s wines would be pale shadows without them. Parking outside their gates, it was good to be back after a three-year absence. Nothing much had changed. On this occasion it was Antoine Repetit de la Bigne who escorted me down to the stainless-steel vats where the final blends were resting prior to bottling, which is where I always taste. I wondered whether finally I would hear “Oui” when I ask whether I could taste their single barrel of Montrachet? I decided not to ask. That would be rude. Antoine told me that the harvest began on September 14 and everything was picked by September 21. Of course, I had to bring up the topic of hail damage. Antoine explained that here it was de facto the second hail storm on August 1 that inflicted the most damage, particularly on their parcels of village cru. In the end, Leflaive ended up losing approximately half their crop depending up the vineyard. “Fortunately it was just before veraison so the berries did not have a lot of juice in them,” Antoine informed me, clambering up the ladder to dip his pipette into another vat. “Curiously, even the big berries had little juice. It was important to apply the treatments quickly so that the vines do not become stressed and retard the vegetative cycle. We used nettle and velarian (a source of phosphorous) that were both very effective. Then when it came to sorting, the vibrating table de trie was crucial.” Many of the treatments had to be done on foot, much to the chagrin of the team plodding through the vines in their heavy muddy boots. Usually for the last three years it has been horses hooves in the vineyard. However, in 2012 it was found that two human legs were better than four equine ones. It is always an intellectual as well as satisfying sensory exercise tasting through Anne-Claude Leflaive’s wines. It always serves as a lesson in terroir expression: same grape, same approach. As so often I find, those not wishing to spend too much money ought to head directly from their village cru, their Puligny-Montrachet one of the finest you will find in Cote de Beaune. Beyond that, well each year springs up a different premier cru that catches you off guard. Myself, I was taken with stunning Les Pucelles due to its precocity and intensity that lifted it equal to the grand crus. Others might prefer something subtler. I do not think Anne-Claude wines are beyond criticism. Sometimes the aura that veils the estate and Anne-Claude herself, creates a shield so that they are impermeable to dissenting comments. Biodynamics itself has never precluded an intrinsically superior wine to one where a load of chemical was dumped onto the vineyard. The question is more: if given the choice, which would you prefer to put in your mouth?  Antoine hands me a copy of his paperback entitled “What’s so Special About Biodynamic Wine.” I read the chapter on wine critics on the way home. I agree with him that we should strive to taste as much as possible at the domaine, but at the end of the day, a biodynamic wine should not be critiqued with preferential treatment. Whether Anne-Claude Leflaive’s Chevalier-Montrachet is biodynamic or not is irrelevant. I am more interested in its intrinsic qualities vis-a-vis their Les Pucelles or Bienvenue, vis-a-vis the Chevalier-Montrachet from Alain Chavy, Jean Chartron, Etienne Sauzet or Michel Niellon. And the Chevalier-Montrachet here is a sublime expression of the vineyard no doubt destined to age with grace and style. That is what matters. You may have noticed there is no Montrachet note here. The reason is not personal. Just that there is so little that it is being matured in a specially made small barrel, which renders the elevage extremely sensitive and fragile (see Frederic Barnier’s comments about his Criots-Batard-Montrachet.) I would not want to ruin what little there is for the sake of vanity.

Importer: Wilson-Daniels, St. Helena, CA; tel. (707) 963-9661",,RP 98
2945,Domaine Leflaive,Bourgogne Blanc,"The 2012 Bourgogne Blanc, comes from the two lieux-dits “Les Houlieres” and “Les Parties”. My sample was taken from the former. It has a precise bouquet with scents of apple-blossom and just a faint hint of something richer: dried mango perhaps. The palate is well-balanced with moderate acidity. There is a pleasant weight in the mouth with just a touch of fresh ginger on the finish. This is a satisfying Bourgogne Blanc, though the village cru is, as usual, a serious step up. 

Anne-Claude Leflaive made a brief appearance during my tasting at the domaine since she was hastening off to Italy. I have been visiting here for as long as I can remember, first meeting former winemaker Pierre Morey in the 1990s. Back in those days, the tenets of biodynamism were evident, although back then I did not really understand them. Today, there is almost evangelism towards Steiner’s philosophy, not in a monomaniacal sense, rather a strong belief that Anne-Claude’s wines would be pale shadows without them. Parking outside their gates, it was good to be back after a three-year absence. Nothing much had changed. On this occasion it was Antoine Repetit de la Bigne who escorted me down to the stainless-steel vats where the final blends were resting prior to bottling, which is where I always taste. I wondered whether finally I would hear “Oui” when I ask whether I could taste their single barrel of Montrachet? I decided not to ask. That would be rude. Antoine told me that the harvest began on September 14 and everything was picked by September 21. Of course, I had to bring up the topic of hail damage. Antoine explained that here it was de facto the second hail storm on August 1 that inflicted the most damage, particularly on their parcels of village cru. In the end, Leflaive ended up losing approximately half their crop depending up the vineyard. “Fortunately it was just before veraison so the berries did not have a lot of juice in them,” Antoine informed me, clambering up the ladder to dip his pipette into another vat. “Curiously, even the big berries had little juice. It was important to apply the treatments quickly so that the vines do not become stressed and retard the vegetative cycle. We used nettle and velarian (a source of phosphorous) that were both very effective. Then when it came to sorting, the vibrating table de trie was crucial.” Many of the treatments had to be done on foot, much to the chagrin of the team plodding through the vines in their heavy muddy boots. Usually for the last three years it has been horses hooves in the vineyard. However, in 2012 it was found that two human legs were better than four equine ones. It is always an intellectual as well as satisfying sensory exercise tasting through Anne-Claude Leflaive’s wines. It always serves as a lesson in terroir expression: same grape, same approach. As so often I find, those not wishing to spend too much money ought to head directly from their village cru, their Puligny-Montrachet one of the finest you will find in Cote de Beaune. Beyond that, well each year springs up a different premier cru that catches you off guard. Myself, I was taken with stunning Les Pucelles due to its precocity and intensity that lifted it equal to the grand crus. Others might prefer something subtler. I do not think Anne-Claude wines are beyond criticism. Sometimes the aura that veils the estate and Anne-Claude herself, creates a shield so that they are impermeable to dissenting comments. Biodynamics itself has never precluded an intrinsically superior wine to one where a load of chemical was dumped onto the vineyard. The question is more: if given the choice, which would you prefer to put in your mouth?  Antoine hands me a copy of his paperback entitled “What’s so Special About Biodynamic Wine.” I read the chapter on wine critics on the way home. I agree with him that we should strive to taste as much as possible at the domaine, but at the end of the day, a biodynamic wine should not be critiqued with preferential treatment. Whether Anne-Claude Leflaive’s Chevalier-Montrachet is biodynamic or not is irrelevant. I am more interested in its intrinsic qualities vis-a-vis their Les Pucelles or Bienvenue, vis-a-vis the Chevalier-Montrachet from Alain Chavy, Jean Chartron, Etienne Sauzet or Michel Niellon. And the Chevalier-Montrachet here is a sublime expression of the vineyard no doubt destined to age with grace and style. That is what matters. You may have noticed there is no Montrachet note here. The reason is not personal. Just that there is so little that it is being matured in a specially made small barrel, which renders the elevage extremely sensitive and fragile (see Frederic Barnier’s comments about his Criots-Batard-Montrachet.) I would not want to ruin what little there is for the sake of vanity.

Importer: Wilson-Daniels, St. Helena, CA; tel. (707) 963-9661",,RP 98
2946,Domaine Leflaive,Bâtard-Montrachet Grand Cru,"The 2004 Batard-Montrachet Grand Cru from Anne-Claude is creamy, generous and lightly honeyed, but in my opinion is in want of more terroir expression and delineation. It actually seems quite advanced for its age and status. The palate is powerful and quite viscous in the mouth with vanilla and honey notes, but again, it does not really express what Batard is all about. For sure, a pleasurable wine, but it is missing intellectual rigor. Drink now-2017.",,RP 98
2947,Domaine Leflaive,Bienvenues-Bâtard-Montrachet Grand Cru,"Things go up a notch or two with the 2010 Bienvenues-Batard-Montrachet, which appears to hover on the palate with the grace of a ballerina. The Bienvenues is all about weightless elegance and implied structure, but it is all there in the glass. At times a bit intellectual, the Bienvenues is nevertheless immensely appealing. Layers of soft, perfumed fruit flow effortlessly to the nuanced, feminine finish. A hint of floral honey and almonds lingers on the palate. I can’t wait to see how this ages. Anticipated maturity: 2020+.  

Estate Manager Eric Remy has one of the sharpest memories of anyone I have ever met. His recall of specific dates and events is quite remarkable, so I will take advantage of that in reporting a very complete picture of the 2010 growing season. Accoring to Remy, in order to gain some insight on 2010, one has to start with the brutal frost of December 19, 2009, when temperatures dropped to a bone chilling -20C/-4F after having hovered around freezing for a few days prior. The very next day, temperatures shot up to 10C/50F. January was quite dry. A bit of snow fell in early February, but the rest of the month was dry. The last frosts at the domaine were recorded from March 10-14. The weather improved in April, especially towards the end of the month. May and June were cold. Flowering in the domine’s vineyards started on June 5th and ended between June 20 and 22. The first part of July was hot but stable, while the second part of the month was cold and humid. Unstable conditions persisted throughout August. A hailstorm with heavy thunder in Santenay on September 12 was a sign harvest time was approaching. A bit of botrytis was recorded on September 17. The harvest started on September 20. Yields came in around 45 hectoliters per hectare, pretty much in line with 2009, the only domaine I visited where that is the case.

Importer: Wilson-Daniels, St. Helena, CA; tel. (707) 963-9661",,RP 98
2948,Domaine Leflaive,Bâtard-Montrachet Grand Cru,"The 2010 Batard-Montrachet covers every inch of the palate with fruit. In 2010, the Batard is towering, statuesque and simply impeccable. Today the aromas and flavors are not at all developed, rather the wine is really all about textural elegance and finesse, and there is plenty of that here. A huge, explosive finish rounds things out in style. The Batard is a wine of contrasts. At times it is quite bold and extroverted, at others it possesses admirable restraint. Either way, it is magnificent. Anticipated maturity: 2020+.  

Estate Manager Eric Remy has one of the sharpest memories of anyone I have ever met. His recall of specific dates and events is quite remarkable, so I will take advantage of that in reporting a very complete picture of the 2010 growing season. Accoring to Remy, in order to gain some insight on 2010, one has to start with the brutal frost of December 19, 2009, when temperatures dropped to a bone chilling -20C/-4F after having hovered around freezing for a few days prior. The very next day, temperatures shot up to 10C/50F. January was quite dry. A bit of snow fell in early February, but the rest of the month was dry. The last frosts at the domaine were recorded from March 10-14. The weather improved in April, especially towards the end of the month. May and June were cold. Flowering in the domine’s vineyards started on June 5th and ended between June 20 and 22. The first part of July was hot but stable, while the second part of the month was cold and humid. Unstable conditions persisted throughout August. A hailstorm with heavy thunder in Santenay on September 12 was a sign harvest time was approaching. A bit of botrytis was recorded on September 17. The harvest started on September 20. Yields came in around 45 hectoliters per hectare, pretty much in line with 2009, the only domaine I visited where that is the case.

Importer: Wilson-Daniels, St. Helena, CA; tel. (707) 963-9661",,RP 98
2949,Domaine Leflaive,Puligny-Montrachet 1er Cru Les Pucelles,"The 2010 Puligny-Montrachet Pucelles is a totally complete wine. It brings together the expressive bouquet and minerality of Combettes with some of the expressive fruit of the Folatieres. Vivid and multi-dimensional in the glass, the Pucelles wraps around the palate with serious intensity. Citrus, white flowers and green pears linger on the highly nuanced, refined finish. Today, though, the 2010 is incredibly tight. Its pedigree is impossible to miss. Leflaive’s Pucelles is easily one of the highlights of the vintage. Anticipated maturity: 2015+.  

Estate Manager Eric Remy has one of the sharpest memories of anyone I have ever met. His recall of specific dates and events is quite remarkable, so I will take advantage of that in reporting a very complete picture of the 2010 growing season. Accoring to Remy, in order to gain some insight on 2010, one has to start with the brutal frost of December 19, 2009, when temperatures dropped to a bone chilling -20C/-4F after having hovered around freezing for a few days prior. The very next day, temperatures shot up to 10C/50F. January was quite dry. A bit of snow fell in early February, but the rest of the month was dry. The last frosts at the domaine were recorded from March 10-14. The weather improved in April, especially towards the end of the month. May and June were cold. Flowering in the domine’s vineyards started on June 5th and ended between June 20 and 22. The first part of July was hot but stable, while the second part of the month was cold and humid. Unstable conditions persisted throughout August. A hailstorm with heavy thunder in Santenay on September 12 was a sign harvest time was approaching. A bit of botrytis was recorded on September 17. The harvest started on September 20. Yields came in around 45 hectoliters per hectare, pretty much in line with 2009, the only domaine I visited where that is the case.

Importer: Wilson-Daniels, St. Helena, CA; tel. (707) 963-9661",,RP 98
2950,Domaine Leflaive,Chevalier-Montrachet Grand Cru,"The 2010 Chevalier-Montrachet comes across as quite subtle at this stage. Today it appears to lack some mid-palate depth and concentration, but that may come as the wine fleshes out with further time in bottle. Even though it is quite beautiful from a textural standpoint, the Chevalier is the least expressive of the grand crus. With time in the glass, gorgeous floral notes and hints of honey blossom as the Chevalier shows off its sensual personality and beautifully layered fruit. Anticipated maturity: 2020+. 

Estate Manager Eric Remy has one of the sharpest memories of anyone I have ever met. His recall of specific dates and events is quite remarkable, so I will take advantage of that in reporting a very complete picture of the 2010 growing season. Accoring to Remy, in order to gain some insight on 2010, one has to start with the brutal frost of December 19, 2009, when temperatures dropped to a bone chilling -20C/-4F after having hovered around freezing for a few days prior. The very next day, temperatures shot up to 10C/50F. January was quite dry. A bit of snow fell in early February, but the rest of the month was dry. The last frosts at the domaine were recorded from March 10-14. The weather improved in April, especially towards the end of the month. May and June were cold. Flowering in the domine’s vineyards started on June 5th and ended between June 20 and 22. The first part of July was hot but stable, while the second part of the month was cold and humid. Unstable conditions persisted throughout August. A hailstorm with heavy thunder in Santenay on September 12 was a sign harvest time was approaching. A bit of botrytis was recorded on September 17. The harvest started on September 20. Yields came in around 45 hectoliters per hectare, pretty much in line with 2009, the only domaine I visited where that is the case.

Importer: Wilson-Daniels, St. Helena, CA; tel. (707) 963-9661",,RP 98
2951,Domaine Leflaive,Puligny-Montrachet 1er Cru Les Combettes,"A highly attractive melange of citrus, flowers and white stone fruits dazzles the palate as the 2010 Puligny-Montrachet Combettes shows off its striking personality. The Combettes impresses for its crystalline purity and sheer detail. It is one of the most overly mineral driven wines in the lineup. The energy and tension in the glass is pure 2010. Anticipated maturity: 2016+.  

Estate Manager Eric Remy has one of the sharpest memories of anyone I have ever met. His recall of specific dates and events is quite remarkable, so I will take advantage of that in reporting a very complete picture of the 2010 growing season. Accoring to Remy, in order to gain some insight on 2010, one has to start with the brutal frost of December 19, 2009, when temperatures dropped to a bone chilling -20C/-4F after having hovered around freezing for a few days prior. The very next day, temperatures shot up to 10C/50F. January was quite dry. A bit of snow fell in early February, but the rest of the month was dry. The last frosts at the domaine were recorded from March 10-14. The weather improved in April, especially towards the end of the month. May and June were cold. Flowering in the domine’s vineyards started on June 5th and ended between June 20 and 22. The first part of July was hot but stable, while the second part of the month was cold and humid. Unstable conditions persisted throughout August. A hailstorm with heavy thunder in Santenay on September 12 was a sign harvest time was approaching. A bit of botrytis was recorded on September 17. The harvest started on September 20. Yields came in around 45 hectoliters per hectare, pretty much in line with 2009, the only domaine I visited where that is the case.

Importer: Wilson-Daniels, St. Helena, CA; tel. (707) 963-9661",,RP 98
2952,Domaine Leflaive,Puligny-Montrachet 1er Cru Les Folatières,"Another of the flashier wines in the lineup, the 2010 Puligny-Montrachet Folatieres is quite intriguing. The fruit is quite bold and racy, something that is only accentuated over time as the wine opens up in the glass. At the same time, underlying veins of minerality begin to appear, providing the perfect foil to the wine’s increasingly tropical tendencies. I imagine the richer, more exotic notes will only intensify over time, yet there is plenty of acidity to support the fruit. Eric Remy told me this was the first wine to finish its malolactic fermentation. Anticipated maturity: 2014+.  

Estate Manager Eric Remy has one of the sharpest memories of anyone I have ever met. His recall of specific dates and events is quite remarkable, so I will take advantage of that in reporting a very complete picture of the 2010 growing season. Accoring to Remy, in order to gain some insight on 2010, one has to start with the brutal frost of December 19, 2009, when temperatures dropped to a bone chilling -20C/-4F after having hovered around freezing for a few days prior. The very next day, temperatures shot up to 10C/50F. January was quite dry. A bit of snow fell in early February, but the rest of the month was dry. The last frosts at the domaine were recorded from March 10-14. The weather improved in April, especially towards the end of the month. May and June were cold. Flowering in the domine’s vineyards started on June 5th and ended between June 20 and 22. The first part of July was hot but stable, while the second part of the month was cold and humid. Unstable conditions persisted throughout August. A hailstorm with heavy thunder in Santenay on September 12 was a sign harvest time was approaching. A bit of botrytis was recorded on September 17. The harvest started on September 20. Yields came in around 45 hectoliters per hectare, pretty much in line with 2009, the only domaine I visited where that is the case.

Importer: Wilson-Daniels, St. Helena, CA; tel. (707) 963-9661",,RP 98
2953,Domaine Leflaive,Puligny-Montrachet 1er Cru Clavoillon,"The 2010 Puligny-Montrachet Clavoillons fleshes out beautifully in the glass with layers of expressive, textured fruit. This is one of the more open, forward wines in the lineup. It should drink nicely pretty much upon release. Yellow stone fruits, flowers and a hint of spice wraps around the soft, enveloping finish, where the minerality of the vintage emerges with pretty, finely-knit nuances. Anticipated maturity: 2014+.  

Estate Manager Eric Remy has one of the sharpest memories of anyone I have ever met. His recall of specific dates and events is quite remarkable, so I will take advantage of that in reporting a very complete picture of the 2010 growing season. Accoring to Remy, in order to gain some insight on 2010, one has to start with the brutal frost of December 19, 2009, when temperatures dropped to a bone chilling -20C/-4F after having hovered around freezing for a few days prior. The very next day, temperatures shot up to 10C/50F. January was quite dry. A bit of snow fell in early February, but the rest of the month was dry. The last frosts at the domaine were recorded from March 10-14. The weather improved in April, especially towards the end of the month. May and June were cold. Flowering in the domine’s vineyards started on June 5th and ended between June 20 and 22. The first part of July was hot but stable, while the second part of the month was cold and humid. Unstable conditions persisted throughout August. A hailstorm with heavy thunder in Santenay on September 12 was a sign harvest time was approaching. A bit of botrytis was recorded on September 17. The harvest started on September 20. Yields came in around 45 hectoliters per hectare, pretty much in line with 2009, the only domaine I visited where that is the case.

Importer: Wilson-Daniels, St. Helena, CA; tel. (707) 963-9661",,RP 98
2954,Domaine Leflaive,Puligny-Montrachet Village,"The 2010 Puligny-Montrachet caresses the palate with soft, expressive fruit. This beautiful, open Puligny villages will delight readers pretty much upon release. Hints of smoke, slate and crushed rocks are layered into the textured, inviting finish. It is another terrific entry-level offering from Leflaive. Anticipated maturity: 2012+.  

Estate Manager Eric Remy has one of the sharpest memories of anyone I have ever met. His recall of specific dates and events is quite remarkable, so I will take advantage of that in reporting a very complete picture of the 2010 growing season. Accoring to Remy, in order to gain some insight on 2010, one has to start with the brutal frost of December 19, 2009, when temperatures dropped to a bone chilling -20C/-4F after having hovered around freezing for a few days prior. The very next day, temperatures shot up to 10C/50F. January was quite dry. A bit of snow fell in early February, but the rest of the month was dry. The last frosts at the domaine were recorded from March 10-14. The weather improved in April, especially towards the end of the month. May and June were cold. Flowering in the domine’s vineyards started on June 5th and ended between June 20 and 22. The first part of July was hot but stable, while the second part of the month was cold and humid. Unstable conditions persisted throughout August. A hailstorm with heavy thunder in Santenay on September 12 was a sign harvest time was approaching. A bit of botrytis was recorded on September 17. The harvest started on September 20. Yields came in around 45 hectoliters per hectare, pretty much in line with 2009, the only domaine I visited where that is the case.

Importer: Wilson-Daniels, St. Helena, CA; tel. (707) 963-9661",,RP 98
2955,Domaine Leflaive,Meursault 1er Cru Sous le Dos d'Ane,"Leflaive’s 2010 Meursault Sous Le Dos d’Ane comes across as soft, pleasing and quite pretty. Flowers and white stone fruits are some of the nuances that emerge from this soft, textured, totally inviting Meursault. The Sous Le Dos d’Ane is made from two parcels planted in 1995 and 2004. The vines are still young. It will be interesting to see what develops here over the coming years. This is the only underwhelming wine in the lineup, especially considering its pedigree and price. Personally, I would rather drink the Bourgogne. Anticipated maturity: 2012+.  

Estate Manager Eric Remy has one of the sharpest memories of anyone I have ever met. His recall of specific dates and events is quite remarkable, so I will take advantage of that in reporting a very complete picture of the 2010 growing season. Accoring to Remy, in order to gain some insight on 2010, one has to start with the brutal frost of December 19, 2009, when temperatures dropped to a bone chilling -20C/-4F after having hovered around freezing for a few days prior. The very next day, temperatures shot up to 10C/50F. January was quite dry. A bit of snow fell in early February, but the rest of the month was dry. The last frosts at the domaine were recorded from March 10-14. The weather improved in April, especially towards the end of the month. May and June were cold. Flowering in the domine’s vineyards started on June 5th and ended between June 20 and 22. The first part of July was hot but stable, while the second part of the month was cold and humid. Unstable conditions persisted throughout August. A hailstorm with heavy thunder in Santenay on September 12 was a sign harvest time was approaching. A bit of botrytis was recorded on September 17. The harvest started on September 20. Yields came in around 45 hectoliters per hectare, pretty much in line with 2009, the only domaine I visited where that is the case.

Importer: Wilson-Daniels, St. Helena, CA; tel. (707) 963-9661",,RP 98
2956,Domaine Leflaive,Bourgogne Blanc,"The domaine’s 2010 Bourgogne is a gorgeous wine at this level. It captures all of the Leflaive signatures in a remarkably pure, crystalline interpretation of the year. Bright, saline notes frame the fruit in this precise, jewel of a wine. Readers will not want to miss this gem. If there is a relatively affordable entry-level 2010 from a top-notch domaine that captures the greatness of the vintage, this is it. Anticipated maturity: 2012+.  

Estate Manager Eric Remy has one of the sharpest memories of anyone I have ever met. His recall of specific dates and events is quite remarkable, so I will take advantage of that in reporting a very complete picture of the 2010 growing season. Accoring to Remy, in order to gain some insight on 2010, one has to start with the brutal frost of December 19, 2009, when temperatures dropped to a bone chilling -20C/-4F after having hovered around freezing for a few days prior. The very next day, temperatures shot up to 10C/50F. January was quite dry. A bit of snow fell in early February, but the rest of the month was dry. The last frosts at the domaine were recorded from March 10-14. The weather improved in April, especially towards the end of the month. May and June were cold. Flowering in the domine’s vineyards started on June 5th and ended between June 20 and 22. The first part of July was hot but stable, while the second part of the month was cold and humid. Unstable conditions persisted throughout August. A hailstorm with heavy thunder in Santenay on September 12 was a sign harvest time was approaching. A bit of botrytis was recorded on September 17. The harvest started on September 20. Yields came in around 45 hectoliters per hectare, pretty much in line with 2009, the only domaine I visited where that is the case.

Importer: Wilson-Daniels, St. Helena, CA; tel. (707) 963-9661",,RP 98
2957,Domaine Leflaive,Bâtard-Montrachet Grand Cru,"The 2009 Batard-Montrachet positively explodes from the glass. Round, sweet and expressive, the wine saturates the palate with masses of fruit in a bold, powerful style that is utterly irresistible. The finish is intense and resonant in all directions. Remy notes that the Batard is the only 2009 above 14% in alcohol. Anticipated maturity: 2017+.  

Domaine Leflaive is one of the pioneers in biodynamic viticulture in Burgundy. The first experiments began in 1990 and by 1997 all of the vineyards had been converted to biodynamic farming. Winemaker Eric Remy describes the 2009 growing season in considerable detail. The winter was long but mild. The last frost occurred on March 23. Temperatures were normal until the last week of the month, when the weather turned warmer. Flowering began on May 22. The rest of the spring and summer were warm, while a big storm in mid-July dropped 8cm of rain. The rest of the summer was quite warm. The harvest began on September 5, about ten days earlier than normal. Average yields were around 45 hectoliters per hectare. The wines were aged for 12 months in oak followed by 6-8 months in steel. New oak ranged from 10% for the Bourgogne, 15% for the villages, 20% for the premier crus and 25% for the grand crus. The 2009s were bottled between April and June 2011.

Importer: Wilson-Daniels, St. Helena, CA; tel. (707) 963-9661",,RP 98
2958,Domaine Leflaive,Bienvenues-Bâtard-Montrachet Grand Cru,"The 2009 Bienvenues-Batard-Montrachet is dazzling from start to finish. Silky and seamless at first, the wine impresses for its impeccable balance and tons of class. Chalky, mineral notes appear later, adding length, freshness and verve, while floral notes add the last flourishes of elegance. This is all silk and cashmere, especially on the finish. The Bienvenues seems to hover on the palate, inhabiting in the stratosphere reserved for just a handful of the world's truly great wines. Anticipated maturity: 2017+.  

Domaine Leflaive is one of the pioneers in biodynamic viticulture in Burgundy. The first experiments began in 1990 and by 1997 all of the vineyards had been converted to biodynamic farming. Winemaker Eric Remy describes the 2009 growing season in considerable detail. The winter was long but mild. The last frost occurred on March 23. Temperatures were normal until the last week of the month, when the weather turned warmer. Flowering began on May 22. The rest of the spring and summer were warm, while a big storm in mid-July dropped 8cm of rain. The rest of the summer was quite warm. The harvest began on September 5, about ten days earlier than normal. Average yields were around 45 hectoliters per hectare. The wines were aged for 12 months in oak followed by 6-8 months in steel. New oak ranged from 10% for the Bourgogne, 15% for the villages, 20% for the premier crus and 25% for the grand crus. The 2009s were bottled between April and June 2011.

Importer: Wilson-Daniels, St. Helena, CA; tel. (707) 963-9661",,RP 98
2959,Domaine Leflaive,Puligny-Montrachet 1er Cru Les Pucelles,"The 2009 Puligny-Montrachet Pucelles emerges from the glass with crystalline purity in its finely chiseled fruit. It possesses striking mid-palate energy and focus, with sweet floral notes that add lift on the finish. This is a marvelously symmetrical, well-balanced wine loaded with sheer class and personality. Best of all, the Pucelles offers tremendous potential for the future. Anticipated maturity: 2015+.  

Domaine Leflaive is one of the pioneers in biodynamic viticulture in Burgundy. The first experiments began in 1990 and by 1997 all of the vineyards had been converted to biodynamic farming. Winemaker Eric Remy describes the 2009 growing season in considerable detail. The winter was long but mild. The last frost occurred on March 23. Temperatures were normal until the last week of the month, when the weather turned warmer. Flowering began on May 22. The rest of the spring and summer were warm, while a big storm in mid-July dropped 8cm of rain. The rest of the summer was quite warm. The harvest began on September 5, about ten days earlier than normal. Average yields were around 45 hectoliters per hectare. The wines were aged for 12 months in oak followed by 6-8 months in steel. New oak ranged from 10% for the Bourgogne, 15% for the villages, 20% for the premier crus and 25% for the grand crus. The 2009s were bottled between April and June 2011.

Importer: Wilson-Daniels, St. Helena, CA; tel. (707) 963-9661",,RP 98
2960,Domaine Leflaive,Puligny-Montrachet 1er Cru Les Folatières,"The 2009 Puligny-Montrachet Folatieres is at once brighter and flashier than the Clavoillons. I especially like the vibrant minerality here. Yellow stone fruits flesh out the mid-palate and finish nicely in this expressive, radiant wine that captures the essence of the year. Remy comments that he tends to use barrels with lower levels of toast for the Folatieres to compensate for the richness the fruit provides on its own. Anticipated maturity: 2014+.  

Domaine Leflaive is one of the pioneers in biodynamic viticulture in Burgundy. The first experiments began in 1990 and by 1997 all of the vineyards had been converted to biodynamic farming. Winemaker Eric Remy describes the 2009 growing season in considerable detail. The winter was long but mild. The last frost occurred on March 23. Temperatures were normal until the last week of the month, when the weather turned warmer. Flowering began on May 22. The rest of the spring and summer were warm, while a big storm in mid-July dropped 8cm of rain. The rest of the summer was quite warm. The harvest began on September 5, about ten days earlier than normal. Average yields were around 45 hectoliters per hectare. The wines were aged for 12 months in oak followed by 6-8 months in steel. New oak ranged from 10% for the Bourgogne, 15% for the villages, 20% for the premier crus and 25% for the grand crus. The 2009s were bottled between April and June 2011.

Importer: Wilson-Daniels, St. Helena, CA; tel. (707) 963-9661",,RP 98
2961,Domaine Leflaive,Puligny-Montrachet 1er Cru Clavoillon,"The 2009 Puligny-Montrachet Clavoillons emerges from the glass with plenty of sweet, caressing fruit. I especially like the way this blossoms on the mid-palate, while remaining relatively hushed. This understated Clavoillons impresses for it balance and sheer harmony. The integration of fruit, acidity and structure is terrific. Anticipated maturity: 2012+.  

Domaine Leflaive is one of the pioneers in biodynamic viticulture in Burgundy. The first experiments began in 1990 and by 1997 all of the vineyards had been converted to biodynamic farming. Winemaker Eric Remy describes the 2009 growing season in considerable detail. The winter was long but mild. The last frost occurred on March 23. Temperatures were normal until the last week of the month, when the weather turned warmer. Flowering began on May 22. The rest of the spring and summer were warm, while a big storm in mid-July dropped 8cm of rain. The rest of the summer was quite warm. The harvest began on September 5, about ten days earlier than normal. Average yields were around 45 hectoliters per hectare. The wines were aged for 12 months in oak followed by 6-8 months in steel. New oak ranged from 10% for the Bourgogne, 15% for the villages, 20% for the premier crus and 25% for the grand crus. The 2009s were bottled between April and June 2011.

Importer: Wilson-Daniels, St. Helena, CA; tel. (707) 963-9661",,RP 98
2962,Domaine Leflaive,Puligny-Montrachet 1er Cru Les Combettes,"The 2009 Puligny-Montrachet Combettes (from the Meursault side) comes across as quite closed at first. This is rather inward, but then begins to blossom in the glass over time. Still, this is relatively taut style for the year, with plenty of energy and drive. I can see the Combettes meriting a higher score if it fleshes out with further bottle age. Anticipated maturity: 2014+.  

Domaine Leflaive is one of the pioneers in biodynamic viticulture in Burgundy. The first experiments began in 1990 and by 1997 all of the vineyards had been converted to biodynamic farming. Winemaker Eric Remy describes the 2009 growing season in considerable detail. The winter was long but mild. The last frost occurred on March 23. Temperatures were normal until the last week of the month, when the weather turned warmer. Flowering began on May 22. The rest of the spring and summer were warm, while a big storm in mid-July dropped 8cm of rain. The rest of the summer was quite warm. The harvest began on September 5, about ten days earlier than normal. Average yields were around 45 hectoliters per hectare. The wines were aged for 12 months in oak followed by 6-8 months in steel. New oak ranged from 10% for the Bourgogne, 15% for the villages, 20% for the premier crus and 25% for the grand crus. The 2009s were bottled between April and June 2011.

Importer: Wilson-Daniels, St. Helena, CA; tel. (707) 963-9661",,RP 98
